ConstituentID,DisplayName,ArtistBio,Nationality,Gender,BeginDate,EndDate,Count of Work
4149,Grégoire Müller,"Swiss, born 1947",Swiss,Male,1947,0,1
4150,Jan Müller,"American, born Germany. 1922–1958",American,Male,1922,1958,2
4151,Josef Felix Muller,Nationality unknown,Nationality unknown,Male,0,0,1
4153,Robert Müller,"Swiss, 1920–2003",Swiss,Male,1920,2003,2
4154,Josef Müller-Brockmann,"Swiss, 1914–1996",Swiss,Male,1914,1996,34
4155,Hans Müller-Dachau,"German, 1877–1925",German,Male,1877,1925,1
4156,Peter Müller-Munk,"American, 1904–1967",American,Male,1904,1967,1
4157,Shizuko Muller-Yoshikawa,"Swiss, born Japan, 1934",Swiss,Female,1934,0,3
4158,Gerd Alfred Müller,"German, born 1932",German,Male,1932,0,2
4159,Lee Mullican,"American, 1919–1998",American,Male,1919,1998,43
4160,Matt Mullican,"American, born 1951",American,Male,1951,0,80
4161,Ferdinand Mulnier,French,French,Male,0,0,6
4162,Shiko Munakata,"Japanese, 1903–1975",Japanese,Male,1903,1975,8
4163,Bruno Munari,"Italian, 1907–1998",Italian,Male,1907,1998,27
4164,Edvard Munch,"Norwegian, 1863–1944",Norwegian,Male,1863,1944,78
4165,Janis Muncis,"Latvian, 1886–1955",Russian,Male,1886,1955,2
4166,Robert Munford,"American, 1925–1991",American,Male,1925,1991,1
4167,Martin Munkacsi,"American, born Hungary. 1896–1963",American,Male,1896,1963,3
4168,Joe Munroe,American,American,Male,0,0,1
4170,Maina-Miriam Munsky,"German, 1943–1999",German,Female,1943,1999,1
4171,Donald Munson,"American, born 1945",American,Male,1945,0,1
4172,Gabriele Münter,"German, 1877–1962",German,Female,1877,1962,1
4173,Murai Masanari,Japanese,Japanese,Male,0,0,1
4174,Reiko Tanabe,"Japanese, born 1934",Japanese,Female,1934,0,1
4177,Nickolas Muray,"American, born Hungary. 1892–1965",American,Male,1892,1965,8
4178,Walter Tandy Murch,"American, 1907–1967",American,Male,1907,1967,1
4179,Zühtü Müritoğlu,"Turkish, 1906–1992",Turkish,Male,1906,1992,1
4180,Catherine Murphy,"American, born 1946",American,Female,1946,0,3
4181,Gerald Murphy,"American, 1888–1964",American,Male,1888,1964,1
4182,John J. A. Murphy,"American, 1888–1967",American,Male,1888,1967,1
4183,Michaela Allan Murphy,"American, born 1952",American,Male,1952,0,2
4184,Colin Murray,British,British,Male,0,0,2
4185,Elizabeth Murray,"American, 1940–2007",American,Female,1940,2007,99
4186,Robert Murray,Nationality unknown,Nationality unknown,Male,0,0,1
4187,Edo Murtić,"Croatian, 1921 – 2005",Croatian,Male,1921,2005,18
4188,Isaac Lane Muse,"American, 1906–1996",American,Male,1906,1996,1
4189,Zoran Mušič,"Slovenian, 1909–2005",Slovenian,Male,1909,2005,8
4190,Peter Mussfeldt,"Ecuadorian, born Berlin 1938",Ecuadorian,Male,1938,0,2
4191,Toby Mussman,"American, born 1940",American,Male,1940,0,1
4192,Eadweard J. Muybridge,"American, born England. 1830–1904",American,Male,1830,1904,214
4193,Carl Mydans,"American, born 1907",American,Male,1907,0,2
4194,Jerome Myers,"American, 1867–1940",American,Male,1867,1940,1
4195,Donia Nachshen,British,British,Female,0,0,3
4196,Nadar (Gaspard-Félix Tournachon),"French, 1820–1910",French,Male,1820,1910,24
4197,Elie Nadelman,"American, born Poland. 1882–1946",American,Male,1882,1946,55
4198,Kazumasa Nagai,"Japanese, born 1929",Japanese,Male,1929,0,11
4199,Juichi Nagano,Japanese,Japanese,Male,0,0,1
4200,Naganuma Koichi,Japanese,Japanese,Male,0,0,1
4202,Takeo Nagasawa,Japanese,Japanese,Male,0,0,1
4203,John Nagel,"American, born 1942",American,Male,1942,0,1
4204,Reinhold Nägele,"German, 1884–1972",German,Male,1884,1972,2
4205,Fred Nagler,"American, 1891–1983",American,,1891,1983,1
4206,Nagwaraba,Australian,Australian,Male,0,0,1
4208,Masatoshi Naitoh,"Japanese, born 1938",Japanese,Male,1938,0,9
4209,Naoto Nakagawa,"Japanese, born 1944",Japanese,Male,1944,0,2
4212,Makoto Nakamura,"Japanese, born 1926",Japanese,Male,1926,0,1
4213,Yoshinobu Nakamura,Japanese,Japanese,Male,0,0,1
4216,Iwata Nakayama,"Japanese, 1895–1949",Japanese,Male,1895,1949,4
4217,Hitoshi Nakazato,"Japanese, 1936–2010",Japanese,Male,1936,2010,2
4218,Reuben Nakian,"American, 1897–1986",American,Male,1897,1986,9
4219,Ronald Nameth,American,American,Male,0,0,1
4221,Mauricio Nannucci,"Italian, born 1939",Italian,Male,1939,0,3
4223,Harry Napper,"British, 1860–1930",British,Male,1860,1930,2
4225,James Nares,"British, born 1953",British,Female,1953,0,6
4226,Willard Nash,"American, 1898–1942",American,,1898,1942,1
4227,John Northcote Nash,"British, 1893–1977",British,Male,1893,1977,1
4228,Paul Nash,"British, 1889–1946",British,Male,1889,1946,15
4229,Thomas W. Nason,"American, 1889–1971",American,Male,1889,1971,1
4230,Ben Nason,"American, born 1915",American,Male,1915,0,7
4231,Carlo Nason,"Italian, born 1935",Italian,Male,1935,0,1
4232,Giuseppe Nason,Italian,Italian,Male,0,0,1
4233,Umberto Nason,"Italian, 1889–1964",Italian,Male,1889,1964,19
4234,Ugo Nason,Italian,Italian,Male,0,0,1
4236,Jacques Nathan-Garamond,"French, 1910–2001",French,Male,1910,2001,6
4238,Robert Natkin,"American, 1930–2010",American,Male,1930,2010,1
4239,Ulrike Nattermuller,"German, born 1955",German,Male,1955,0,1
4240,Gertrud Natzler,"American, born Austria. 1908–1971",American,Female,1908,1971,0
4241,Otto Natzler,"American, born Austria. 1908–2007",American,Male,1908,2007,1
4242,Heinrich Nauen,"German, 1880–1941",German,Male,1880,1941,3
4243,Bruce Nauman,"American, born 1941",American,Male,1941,0,93
4245,Ernst Wilhelm Nay,"German, 1902–1968",German,Male,1902,1968,7
4246,Genevieve Naylor,"American, 1914–1989",American,Female,1914,1989,2
4247,Joseph Ndandarika,"Zimbabwean (then Southern Rhodesia), 1944–1991",Zimbabwean,Male,1944,1991,1
4248,Reginald Neal,"American, born 1909",American,Male,1909,0,4
4249,Otto Nebel,"German, 1892–1973",German,Male,1892,1973,4
4250,"NEC Design, Ltd.","Japan, est. 1971",Japanese,,1971,0,1
4251,Joseph Nechvatal,"American, born 1951",American,Male,1951,0,4
4252,Nedo Mion Ferrario,"Venezuelan, born Italy. 1926–2001",Venezuelan,Male,1926,2001,3
4253,Alice Neel,"American, 1900–1984",American,Female,1900,1984,9
4254,Charles Nègre,"French, 1820–1880",French,Male,1820,1880,32
4255,Édgar Negret,"Colombian, 1920–2012",Colombian,Male,1920,2012,1
4256,Ernst Neizvestny,"Russian, 1925–2016",Russian,Male,1925,2016,1
4257,George Nelson,"American, 1908–1986",American,Male,1908,1986,4
4258,Joan Nelson,"American, born 1958",American,Female,1958,0,1
4259,Robert A. Nelson,"American, born 1925",American,Male,1925,0,3
4260,Gerda Mikhailova Nemenova,"Russian, 1905–1986",Russian,Female,1905,1986,1
4261,Vladimir Nikolaevich Nemukhin,"Russian, born 1925",Russian,Male,1925,0,1
4262,Virginia Nepodal,"American, 1914–2009",American,Female,1914,2009,1
4265,Lowell Nesbitt,"American, 1933–1993",American,Male,1933,1993,1
4266,Rolf Nesch,"Norwegian, born Germany. 1893–1975",Norwegian,Male,1893,1975,9
4267,Greta Von Nessen,"American, born Sweden. 1898–1978",American,Female,1898,1978,1
4268,Walter Von Nessen,"American, 1889–1943",American,Male,1889,1943,12
4269,Steven E. Nestler,"American, born 1946",American,Male,1946,0,1
4270,Bea Nettles,"American, born 1946",American,Female,1946,0,2
4271,Netzler,Swedish,Swedish,,0,0,1
4272,Robert S. Neuman,"American, 1926–2015",American,Male,1926,2015,1
4273,Neumann,Nationality unknown,Nationality unknown,,0,0,1
4275,Hannes Neuner,German,German,Male,0,0,1
4276,Joshua Neustein,"American, born 1940",American,Male,1940,0,3
4277,Richard Neutra,"American, born Austria. 1892–1970",American,Male,1892,1970,5
4278,Louise Nevelson,"American, born Ukraine. 1899–1988",American,Female,1899,1988,78
4279,Christopher Richard Wynne Nevinson,"British, 1889–1946",British,Male,1889,1946,10
4281,Albert Newall,"British, 1920–1989",British,Male,1920,1989,1
4282,Newcombe,Nationality unknown,Nationality unknown,,0,0,2
4283,Beaumont Newhall,"American, 1908–1993",American,Male,1908,1993,2
4284,Arnold Newman,"American, 1918–2006",American,Male,1918,2006,47
4285,Barnett Newman,"American, 1905–1970",American,Male,1905,1970,60
4286,John Newman,"American, born 1952",American,Male,1952,0,4
4287,Billie Newmarch,American,American,,0,0,1
4288,Algernon Newton,"British, 1880–1968",British,Male,1880,1968,1
4289,Gordon Newton,"American, born 1948",American,Male,1948,0,2
4290,Don Nice,"American, born 1932",American,Male,1932,0,2
4291,Herbert B. Nichols,"American, 1907–1994",American,Male,1907,1994,1
4292,Jim Nichols,Nationality unknown,Nationality unknown,Male,0,0,1
4293,Ben Nicholson,"British, 1894–1982",British,Male,1894,1982,11
4294,William Newzam Prior Nicholson,"British, 1872–1949",British,Male,1872,1949,5
4295,Robert Lovis Nicoidski,"Swiss, 1931–2001",Swiss,Male,1931,2001,3
4298,Nic Nicosia,"American, born 1951",American,Male,1951,0,1
4300,Roberto Niederer,Swiss,Swiss,Male,0,0,1
4301,Palle Nielson,"Danish, 1920–2005",Danish,Male,1920,2005,3
4302,Rodolfo Nieto,"Mexican, 1936–1985",Mexican,Male,1936,1985,1
4303,Frans van Nieuwenborg,"Dutch, born 1941",Dutch,Male,1941,0,0
4304,Minoru Niizuma,"Japanese, 1930–1998",Japanese,Male,1930,1998,1
4305,Vaslav Nijinsky,"Russian, 1890–1950",Russian,Male,1890,1950,2
4307,Key L. Nilson,"Swedish, 1938–2002",Swedish,Male,1938,2002,1
4308,Gladys Nilsson,"American, born 1940",American,Female,1940,0,5
4309,Bruno Ninaber Van Eyben,"Dutch, born 1950",Dutch,Male,1950,0,1
4310,Hermann Nitsch,"Austrian, born 1938",Austrian,Male,1938,2022,8
4311,Erik Nitsche,"Swiss, 1908–1998",Swiss,Male,1908,1998,14
4312,Oscar Nitzchke,"American, born Germany. 1900–1991",American,Male,1900,1991,11
4313,Niviaksiak,"Canadian, 1908–1959",Canadian,Male,1908,1959,2
4314,Costantino Nivola,"Italian, American, 1911–1988",American,Male,1911,1988,1
4315,Nicholas Nixon,"American, born 1947",American,Male,1947,0,213
4316,Marcello Nizzoli,"Italian, 1887–1969",Italian,Male,1887,1969,8
4317,Anthony Nobile,"American, born 1938",American,Male,1938,0,2
4318,Tetsuya Noda,"Japanese, born 1940",Japanese,Male,1940,0,11
4319,Francis Noel,"Nationality unknown, born 1937",Nationality unknown,Male,1937,0,1
4320,Georges Noël,"French, 1924–2010",French,Male,1924,2010,2
4321,Werner Nöfer,German,German,Male,0,0,1
4323,Anne Noggle,"American, 1922–2005",American,Female,1922,2005,3
4324,Isamu Noguchi,"American, 1904–1988",American,Male,1904,1988,29
4325,Sidney Nolan,"Australian, 1917–1992",Australian,Male,1917,1992,63
4326,Kenneth Noland,"American, 1924–2010",American,Male,1924,2010,5
4327,Emil Nolde,"German, 1867–1956",German,Male,1867,1956,76
4330,Richard Nonas,"American, born 1936",American,Male,1936,0,25
4331,John Noneman,"American, born 1938",American,Male,1938,0,1
4332,Wim Noordhoek,Nationality unknown,Nationality unknown,,0,0,1
4333,Barbara Norfleet,"American, born 1926",American,Female,1926,0,5
4334,Dorothy Norman,"American, 1905–1997",American,Female,1905,1997,8
4335,John Warner Norton,"American, 1876–1934",American,Male,1876,1934,1
4336,William McFarlane Notman,"Canadian, 1826–1891",Canadian,Male,1826,1891,1
4337,Noury,Czech,Czech,,0,0,1
4338,Lorie Novak,"American, born 1954",American,Female,1954,0,4
4340,Gastone Novelli,"Italian, 1925–1968",Italian,Male,1925,1968,11
4341,David Novros,"American, born 1941",American,Male,1941,0,11
4342,Ira Nowinski,"American, born 1942",American,Male,1942,0,2
4344,Thomas Nozkowski,"American, 1944–2019",American,Male,1944,2019,24
4345,Sam Joseph Ntiro,"Tanzanian, 1923–1993",Tanzanian,Male,1923,1993,1
4346,Yki Nummi,"Finnish, born China. 1925–1984",Finnish,Male,1925,1984,2
4347,Guillermo Núñez,"Chilean, born 1930",Chilean,Male,1930,0,26
4348,Jim Nutt,"American, born 1938",American,Male,1938,0,12
4349,Wallace Nutting,"American, 1861–1941",American,Male,1861,1941,1
4350,Futzie Nutzle,"American, born 1942",American,Female,1942,0,2
4352,Gunnel Nyman,"Finnish, 1909–1948",Finnish,Male,1909,1948,1
4353,Thom O'Connor,"American, born 1937",American,Male,1937,0,13
4354,Roderic O'Conor,"Irish, 1860–1940",Irish,Male,1860,1940,3
4355,Hugh O'Donnell,"British, born 1950",British,Male,1950,0,1
4356,Juan O'Gorman,"Mexican, 1905–1982",Mexican,Male,1905,1982,1
4357,Frederick O'Hara,"American, born 1904",American,Male,1904,0,7
4358,Pablo O'Higgins,"American, 1904–1983",American,Male,1904,1983,9
4359,Ida O'Keeffe,"American, 1889–1961",American,Female,1889,1961,4
4360,Georgia O'Keeffe,"American, 1887–1986",American,Female,1887,1986,12
4361,Jon T. O'Neal,"American, born 1957",American,Male,1957,0,2
4362,John O'Reilly,"American, born 1930",American,Male,1930,0,4
4363,Timothy O'Sullivan,"American, born Ireland. 1840–1882",American,Male,1840,1882,38
4364,Shuichi Obata,"Japanese, born 1932",Japanese,Male,1932,0,2
4365,Robert Oberheim,"German, born 1938",German,Male,1938,0,2
4366,Jean Oberlé,"French, 1900–1961",French,Male,1900,1961,1
4367,Obikawa Seijiro,,,,0,0,1
4368,Philomé Obin,"Haitian, 1892–1986",Haitian,Male,1892,1986,1
4370,Isidoro Ocampo,"Mexican, 1910–1983",Mexican,Male,1910,1983,8
4371,Miguel Ocampo,"Argentine, born 1922",Argentine,Male,1922,0,2
4372,Tetsuo Ochikubo,"American, 1923–1975",American,Male,1923,1975,10
4373,Starr Ockenga,"American, born 1938",American,Female,1938,0,1
4374,Will Hiroshi Oda,"American, born 1943",American,Male,1943,0,1
4375,Albert Oehlen,"German, born 1954",German,Male,1954,0,33
4376,Richard Oelze,"German, 1900–1981",German,Male,1900,1981,3
4377,Donald M. Oenslager,"American, 1902–1975",American,Male,1902,1975,1
4379,Hans Ofner,"Austrian, born 1880",Austrian,Male,1880,0,1
4380,Haruzo Ohashi,Japanese,Japanese,Male,0,0,1
4381,Hiroshi Ohchi,"Japanese, 1908–1974",Japanese,Male,1908,1974,9
